Copyright (c) 2012 MaxMind LLC.  All Rights Reserved.
locId,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
390,"ZA","11","Hout Bay","",-34.0333,18.3500,,
391,"ZA","05","Lyndhurst","",-30.7472,26.5072,,
392,"ZA","11","Muizenberg","",-34.1045,18.4683,,
393,"MU","15","Reduit","",-20.2275,57.4925,,
394,"ZA","06","Monument Park","",-25.8069,28.2269,,
395,"MG","05","Antananarivo","",-18.9167,47.5167,,
396,"SN","14","Saint-louis","",16.0189,-16.4953,,
397,"NG","26","Makurdi","",7.7411,8.5121,,
398,"NG","53","Ghana","",6.1667,8.6167,,
399,"NG","32","Ondo","",7.1000,4.8333,,
400,"NG","32","Kogi","",9.1825,7.4747,,
401,"MA","15","Kenitra","",34.2608,-6.5794,,
402,"NG","28","Owerri","",5.4833,7.0304,,
403,"NG","50","Port Harcourt","",4.7774,7.0134,,
404,"NG","23","Kaduna","",10.5222,7.4383,,
405,"NG","51","Tara","",13.4667,6.3667,,
406,"ML","01","Bamako","",12.6500,-8.0000,,
407,"ML","03","Kayes","",14.4500,-11.4333,,
408,"DZ","15","Tlemcen","",34.8783,-1.3150,,
409,"DZ","26","Mascara","",35.3944,0.1397,,
410,"DZ","10","Saïda","",34.8333,0.1500,,
411,"DZ","51","Relizane","",35.7425,0.5592,,
412,"DZ","34","Adrar","",27.9000,-0.2833,,
413,"DZ","54","Tindouf","",27.6742,-8.1478,,
414,"DZ","04","Constantine","",36.3650,6.6147,,
415,"DZ","31","Annaba","",36.9000,7.7667,,
416,"DZ","03","Batna","",35.5553,6.1786,,
417,"DZ","18","Bejaïa","",36.7500,5.0833,,
418,"DZ","04","Skikda","",36.8792,6.9067,,
419,"EG","03","Ramsis","",30.8358,30.6421,,
420,"AO","10","Luanda","",-8.8383,13.2344,,
421,"TN","23","Sousse","",35.8254,10.6370,,
422,"TN","16","Monastir","",35.7833,10.8333,,
423,"TN","17","Béja","",36.7256,9.1817,,
424,"TN","19","Nabeul","",36.4561,10.7376,,
425,"TN","26","Belvédère","",36.8247,10.1864,,
426,"TN","32","Sfax","",34.7406,10.7603,,
427,"EG","03","Nasr","",30.6333,30.3833,,
428,"TN","26","Kasbah","",36.8000,10.1675,,
429,"TN","26","Manouba","",36.8078,10.1011,,
430,"TN","03","Kairouan","",35.6781,10.0963,,
431,"EG","11","Almaza","",30.0794,31.3617,,
432,"EG","11","Badr","",30.1401,31.7305,,
433,"EG","04","Fayoum","",29.3099,30.8418,,
434,"EG","24","Balyana","",26.2386,32.0031,,
435,"EG","03","Damanhour","",31.0341,30.4682,,
436,"EG","09","Menouf","",30.4658,30.9316,,
437,"EG","01","Mansoura","",31.0364,31.3807,,
438,"SN","12","Ziguinchor","",12.5833,-16.2719,,
439,"SN","01","Guédiawaye","",14.7761,-17.3956,,
440,"SN","11","Kolda","",12.8833,-14.9500,,
441,"SN","07","Mbour","",14.4000,-16.9667,,
442,"SN","15","Matam","",15.6667,-13.2500,,
443,"SN","07","Nianing","",14.3500,-16.9333,,
444,"SN","07","Joal","",14.1667,-16.8333,,
445,"SN","01","Rufisque","",14.7161,-17.2736,,
446,"SN","11","Touba","",12.9928,-15.5872,,
447,"SN","07","Somone","",14.4861,-17.0786,,
448,"SN","07","Massar","",15.1167,-16.7500,,
449,"SN","01","Bargny","",14.6939,-17.2336,,
450,"SN","01","Cambérène","",14.7708,-17.4308,,
451,"SN","01","Ouakam","",14.7239,-17.4892,,
452,"SN","11","Médina","",13.3333,-13.7667,,
453,"SN","01","Hann","",14.7211,-17.4369,,
454,"NG","05","Ikeja","",6.5942,3.3375,,
455,"MU","18","Port Louis","",-20.1619,57.4989,,
456,"CM","09","Moliko","",4.1594,9.2819,,
457,"DZ","50","Ouargla","",31.9575,5.3278,,
458,"DZ","06","Médéa","",36.2675,2.7500,,
459,"DZ","22","Djelfa","",34.6667,3.2500,,
460,"DZ","55","Tipaza","",36.5897,2.4475,,
461,"DZ","38","Béchar","",31.6167,-2.2167,,
462,"ZA","05","Peninsula","",-31.9274,26.8297,,
463,"ZA","06","Soshanguve","",-25.4729,28.0992,,
464,"AO","12","Mundo","",-9.5931,15.9968,,
465,"EG","08","Gîza","",30.0081,31.2109,,
466,"ZA","11","Newlands","",-33.9667,18.4833,,
467,"ZA","10","Atlanta","",-25.2070,27.5655,,
468,"CM","14","Ébolowa","",2.9000,11.1500,,
469,"GH","09","Site","",5.8333,-0.7000,,
470,"NG","32","Ikoyi","",7.3500,4.1667,,
471,"ZA","06","Parkhurst","",-26.1381,28.0182,,
472,"ZA","11","New Horizons","",-34.0500,23.3333,,
473,"ZA","06","Springs","",-26.2500,28.4000,,
474,"ZA","11","Constantia","",-34.0183,18.4411,,
475,"MU","17","Curepipe","",-20.3147,57.5203,,
476,"MU","17","Malherbes","",-20.3092,57.5247,,
477,"ZA","11","Malmesbury","",-33.4607,18.7287,,
478,"ZA","11","Woodlands","",-34.1000,18.3833,,
479,"SZ","03","Matsapha","",-26.5167,31.3167,,
480,"LS","14","Roma","",-29.4500,27.7333,,
481,"ZA","09","Tzaneen","",-23.8332,30.1635,,
482,"ZA","11","Mowbray","",-33.9480,18.4733,,
483,"ZA","11","Rosebank","",-33.9509,18.4716,,
484,"ZA","05","Riebeek","",-31.6667,25.9167,,
485,"ZA","11","Oudtshoorn","",-33.5923,22.2055,,
486,"ZA","11","Edgemead","",-33.8750,18.5429,,
487,"ZA","06","Hatfield","",-25.7497,28.2431,,
488,"ZA","06","Capital Park","",-25.7251,28.1888,,
489,"ZA","07","Nelspruit","",-25.4745,30.9703,,
490,"ZA","03","Fichardtpark","",-29.1397,26.1790,,
491,"ZA","06","Northcliff","",-26.1540,27.9616,,
492,"ZA","11","Bishopscourt","",-33.9911,18.4442,,
493,"ZA","06","Laudium","",-25.7870,28.1039,,
494,"ZA","06","Garsfontein","",-25.7935,28.3000,,
495,"ZA","03","Lusaka","",-29.1564,26.7707,,
496,"ZA","08","Campbell","",-28.7997,23.7148,,
497,"ZA","07","Weltevreden","",-25.3333,30.5667,,
498,"ZA","06","Westdene","",-26.1753,27.9876,,
499,"ZA","09","Messina","",-22.3513,30.0396,,
500,"ZA","06","Benoni","",-26.1909,28.3113,,
501,"ZA","02","Mount Edgecombe","",-29.7067,31.0251,,
502,"ZA","11","Sauer","",-32.8448,18.5651,,
503,"ZA","10","Rustenburg","",-25.6676,27.2421,,
504,"ZA","05","North End","",-33.9370,25.6076,,
505,"ZA","05","Emerald Hill","",-33.9977,25.5504,,
506,"ZA","02","Mobeni","",-29.9483,30.9504,,
507,"ZA","05","Huguenot","",-31.0953,26.6111,,
508,"ZA","10","Brits","",-25.6347,27.7802,,
509,"ZA","02","Port Shepstone","",-30.7414,30.4550,,
510,"ZA","05","Kwa-zulu","",-31.4461,29.4128,,
511,"ZA","02","La Lucia","",-29.7500,31.0667,,
512,"DZ","01","Cheraga","",36.7669,2.9611,,
513,"ZA","07","London","",-24.7667,30.8667,,
514,"TZ","23","Dar Es Salaam","",-6.8000,39.2833,,
515,"ZA","03","Juta","",-30.2512,26.6675,,
516,"ZA","03","Florida","",-29.9471,26.1639,,
517,"NA","29","Swakopmund","",-22.6833,14.5333,,
518,"MW","24","Blantyre","",-15.7833,35.0000,,
519,"TZ","12","Mwanza","",-2.5167,32.9000,,
520,"TZ","18","Tanga","",-5.0667,39.1000,,
521,"MU","17","Ebène","",-20.2439,57.4797,,
522,"MU","19","Goodlands","",-20.0350,57.6431,,
523,"MU","16","Terre Rouge","",-20.0433,57.5683,,
524,"MU","16","Triolet","",-20.0547,57.5453,,
525,"MU","17","Beau Bassin","",-20.2194,57.4583,,
526,"MU","19","Pereybèré","",-19.9906,57.5856,,
527,"MU","15","Pailles","",-20.1856,57.4772,,
528,"MU","17","Vacoas","",-20.2981,57.4783,,
529,"NA","29","Walvisbaai","",-22.9575,14.5053,,
530,"ZA","06","Brakpan","",-26.2366,28.3694,,
531,"ZA","05","Zwartkop","",-33.8641,25.6011,,
532,"ZA","06","Fairland","",-26.1339,27.9453,,
533,"ZA","07","Ermelo","",-26.5333,29.9833,,
534,"MU","19","Piton","",-20.0903,57.6303,,
535,"MU","12","Albion","",-20.2117,57.4008,,
536,"MU","13","Flacq","",-20.1897,57.7144,,
537,"EG","05","Tanta","",30.7885,31.0019,,
538,"MA","06","Poste","",33.5500,-4.3667,,
539,"MA","10","Smara","",32.1500,-8.2500,,
540,"MA","40","Charga","",35.5653,-5.7564,,
541,"MA","24","Salé","",34.0394,-6.8028,,
542,"MA","16","Khemisset","",33.8167,-6.0667,,
543,"MA","21","Nador","",35.1783,-2.9308,,
544,"BF","53","Ouagadougou","",12.3703,-1.5247,,
545,"GM","01","Banjul","",13.4531,-16.5775,,
546,"GM","05","Fajara","",13.4700,-16.6964,,
547,"GH","06","Tamale","",9.4000,-0.8333,,
548,"UG","37","Makerere","",0.3333,32.5667,,
549,"NG","32","Adeogun","",7.5928,3.9347,,
550,"EG","11","Zamalek","",30.0642,31.2201,,
551,"SN","04","Dial","",16.1167,-13.5167,,
552,"EG","02","Hurghada","",27.2529,33.8181,,
553,"EG","14","Kafr El Sheikh","",30.8006,31.5936,,
554,"EG","01","Damas","",30.8055,31.3258,,
555,"EG","21","Kafr El-sheikh","",31.1143,30.9401,,
556,"EG","05","Kafr El-zayat","",30.8206,30.8158,,
557,"EG","04","Fayyoum","",29.3078,30.8400,,
558,"KE","02","Malindi","",-3.2167,40.1167,,
559,"EG","14","Zagazig","",30.5877,31.5020,,
560,"GA","01","Libreville","",0.3833,9.4500,,
561,"ZA","06","Sandhurst","",-26.1099,28.0434,,
562,"ZA","02","Mpumalanga","",-27.8818,31.5340,,
563,"TZ","25","Zanzibar","",-6.1667,39.1833,,
564,"MU","17","Rose Hill","",-20.2419,57.4700,,
565,"MU","16","Baie Du Tombeau","",-20.1194,57.4914,,
566,"MZ","06","Moçambique","",-15.0342,40.7358,,
567,"UG","37","Kampala","",0.3156,32.5656,,
568,"ZW","07","Masvingo","",-20.0833,30.8333,,
569,"NG","10","Odua","",4.9225,6.4514,,
570,"ZA","11","Green Point","",-33.9100,18.4039,,
571,"NG","32","Base","",7.1833,3.6167,,
572,"TZ","27","Mbezi","",-3.9333,35.8000,,
573,"LY","34","Sebha","",27.0333,14.4333,,
574,"EG","10","Minia","",28.1099,30.7503,,
575,"KE","08","Nakuru","",-0.2833,36.0667,,
576,"KE","03","Machakos","",-1.5167,37.2667,,
577,"KE","07","Kisumu","",-0.1000,34.7500,,
578,"KE","07","Kisii","",-0.6833,34.7667,,
579,"KE","08","Narok","",-1.0833,35.8667,,
580,"LS","14","Maseru","",-29.3167,27.4833,,
581,"ZA","10","Klerksdorp","",-26.8521,26.6667,,
582,"ZA","11","Lansdowne","",-33.9874,18.4975,,
583,"ZA","02","Point","",-29.8647,31.0413,,
584,"ZA","06","Sandown","",-26.1000,28.0667,,
585,"DZ","12","Sétif","",36.1914,5.4094,,
586,"DZ","50","Ghardaïa","",32.4833,3.6667,,
587,"NG","32","Ibadan","",7.3878,3.8964,,
588,"NG","47","Enugu","",6.4402,7.4943,,
589,"NG","30","Ilorin","",8.5000,4.5500,,
590,"DZ","38","El Beïda","",29.8000,-1.7500,,
591,"DZ","19","Biskra","",34.8500,5.7333,,
592,"DZ","07","Mostaganem","",35.9333,0.0903,,
593,"DZ","13","Tiaret","",35.3758,1.3131,,
594,"DZ","21","Bouira","",36.3800,3.9014,,
595,"EG","11","Misr","",30.0771,31.2859,,
596,"EG","12","Banha","",30.4591,31.1786,,
597,"EG","23","Qena","",26.1642,32.7267,,
598,"EG","07","Ismailia","",30.6043,32.2723,,
599,"EG","15","Suez","",29.9737,32.5263,,
600,"EG","15","Suës","",29.9737,32.5263,,
601,"EG","05","Ziftá","",30.7142,31.2443,,
602,"EG","14","Belbeis","",30.4204,31.5622,,
603,"EG","14","Hehia","",30.6713,31.5880,,
604,"MR","06","Nouakchott","",18.0864,-15.9753,,
605,"US","NY","Valhalla","10595",41.0748,-73.7751,501,914
606,"US","PA","Pittsburgh","15222",40.4495,-79.9880,508,412
607,"US","MO","Bridgeton","63044",38.7670,-90.4115,609,314
608,"US","CA","San Francisco","94124",37.7312,-122.3826,807,415
609,"US","NY","New York","10017",40.7528,-73.9725,501,212
610,"US","PA","Bear Lake","16402",41.9491,-79.4448,516,814
611,"US","NJ","Piscataway","08854",40.4993,-74.3990,501,732
612,"US","NY","Keuka Park","14478",42.6153,-77.0922,555,315
613,"US","VT","Brattleboro","05302",42.8509,-72.5579,506,802
614,"US","MA","Hanscom Afb","01731",42.4585,-71.2752,506,781
615,"US","TN","Nashville","37203",36.1473,-86.7770,659,615
616,"US","CT","Bethel","06801",41.3712,-73.4140,501,203
617,"US","NY","Jamaica","11432",40.7148,-73.7939,501,718
618,"US","NY","New York","10013",40.7214,-74.0052,501,212
619,"US","MI","Saginaw","48607",43.4195,-83.9508,513,989
620,"US","CA","San Jose","95126",37.3239,-121.9144,807,408
621,"US","MA","Haverhill","01835",42.7530,-71.0861,506,978
622,"US","PA","Pittsburgh","15219",40.4426,-79.9770,508,412
623,"US","IL","Chicago","60611",41.9288,-87.6315,602,312
624,"US","VA","Richmond","23230",37.5858,-77.4888,556,804
625,"US","NJ","Somerset","08873",40.4976,-74.4885,501,732
626,"US","OH","Wilmington","45177",39.4453,-83.8285,515,937
627,"US","NY","New York","10019",40.7662,-73.9862,501,212
628,"US","TX","Mckinney","75071",33.2542,-96.6863,623,972
629,"US","TX","Round Rock","78664",30.5083,-97.6789,635,512
630,"US","NY","Jamaica","11434",40.6763,-73.7752,501,718
631,"US","MI","Dearborn","48126",42.3223,-83.1763,505,313
632,"US","NY","New York","10016",40.7449,-73.9782,501,212
633,"US","NY","New York","10036",40.7605,-73.9933,501,212
634,"US","NY","New York","10022",40.7588,-73.9680,501,212
635,"US","NY","Rego Park","11374",40.7265,-73.8526,501,718
636,"US","NJ","Fort Lee","07024",40.8509,-73.9701,501,201
637,"US","NY","Woodside","11377",40.7454,-73.9054,501,718
638,"US","PA","Lehigh Valley","18002",40.6934,-75.4712,504,610
639,"US","MD","Glen Burnie","21061",39.1626,-76.6316,512,410
640,"US","MA","Boston","02116",42.3496,-71.0746,506,617
641,"US","VA","Hampton","23666",37.0627,-76.4052,544,757
642,"US","CA","Carlsbad","92009",33.0958,-117.2721,825,760
643,"US","PA","Philadelphia","19102",39.9524,-75.1653,504,215
644,"US","IL","Chicago","60610",41.8998,-87.6368,602,312
645,"US","CT","Greenwich","06831",41.0821,-73.6636,501,203
646,"US","MD","Baltimore","",39.2904,-76.6122,512,410
647,"US","TX","The Colony","75056",33.0890,-96.8864,623,972
648,"US","NJ","Fairfield","07004",40.8826,-74.3040,501,973
649,"US","NC","Rocky Mount","27801",35.9216,-77.7315,560,252
650,"US","CA","San Jose","95124",37.2555,-121.9245,807,408
651,"US","VA","Reston","20190",38.9599,-77.3428,511,703
652,"US","OH","Westerville","43081",40.1262,-82.9291,535,614
653,"US","TX","San Marcos","78666",29.8833,-97.9414,635,512
654,"US","TX","Austin","78745",30.2058,-97.8002,635,512
655,"US","NY","New York","10153",40.7637,-73.9727,501,212
656,"US","IN","Indianapolis","46214",39.7930,-86.2853,527,317
657,"US","NY","New York","10178",40.7514,-73.9785,501,212
658,"US","AZ","Chandler","85225",33.3062,-111.8413,753,480
659,"US","NJ","Somerville","08876",40.5743,-74.6099,501,908
660,"US","NY","New York","10018",40.7553,-73.9924,501,212
661,"US","PA","Blue Bell","19422",40.1523,-75.2663,504,215
662,"US","IL","Granville","61326",41.2612,-89.2276,675,815
663,"US","CA","Beverly Hills","90212",34.0736,-118.4004,803,310
664,"US","MD","Silver Spring","20904",39.0649,-76.9798,511,301
665,"US","IL","Huntley","60142",42.1681,-88.4281,602,847
666,"US","VT","Williston","05495",44.4376,-73.0682,523,802
667,"US","TX","Dallas","75207",32.7825,-96.8207,623,214
668,"US","FL","Boca Raton","33487",26.4095,-80.0942,548,561
669,"US","MA","Amesbury","01913",42.8584,-70.9300,506,978
670,"US","NJ","New Brunswick","08901",40.4862,-74.4518,501,732
671,"US","CA","Los Angeles","90015",34.0396,-118.2661,803,213
672,"US","NJ","Edison","08837",40.5045,-74.3470,501,732
673,"US","NJ","Cape May","08204",38.9834,-74.9025,504,609
674,"US","NJ","Berkeley Heights","07922",40.6764,-74.4244,501,908
675,"US","NY","Albany","12203",42.6849,-73.8318,532,518
676,"US","NJ","Edison","08817",40.5183,-74.3969,501,732
677,"US","NJ","Saddle Brook","07663",40.9031,-74.0955,501,201
678,"US","NJ","South Plainfield","07080",40.5793,-74.4115,501,908
679,"US","NJ","Iselin","08830",40.5754,-74.3224,501,732
680,"US","NY","Hempstead","11550",40.7062,-73.6187,501,516
681,"US","NY","New York","10011",40.7421,-74.0018,501,212
682,"US","NJ","Moorestown","08057",39.9671,-74.9427,504,856
683,"US","NJ","Riverside","08075",40.0323,-74.9574,504,856
684,"US","MO","Joplin","64804",37.0170,-94.4933,603,417
685,"US","NC","Durham","27713",35.8896,-78.9244,560,919
686,"US","NJ","Thorofare","08086",39.8423,-75.1963,504,856
687,"US","CA","San Diego","92121",32.9014,-117.2079,825,858
688,"US","NC","Matthews","28106",35.1168,-80.7237,517,704
689,"US","CT","Bristol","06010",41.6718,-72.9493,533,860
690,"US","TN","Memphis","38103",35.1850,-90.0936,640,901
691,"US","CA","San Jose","95113",37.3338,-121.8915,807,408
692,"US","NY","New York","10021",40.7694,-73.9609,501,212
693,"US","NY","Brooklyn","11205",40.6981,-73.9571,501,718
694,"US","TX","Sherman","75092",33.6383,-96.7245,657,903
695,"US","NY","Westbury","11590",40.7570,-73.5814,501,516
696,"US","NY","New York","10014",40.7330,-74.0078,501,212
697,"US","PA","King Of Prussia","19406",40.0893,-75.3960,504,610
698,"US","IN","Indianapolis","46260",39.8950,-86.1804,527,317
699,"US","NY","Uniondale","11556",40.7548,-73.6018,501,516
700,"US","MA","Cambridge","02141",42.3700,-71.0812,506,617
701,"US","FL","Miami","33169",25.9388,-80.2144,528,305
702,"US","CA","Irvine","92606",33.7011,-117.7970,803,949
703,"US","OH","Columbus","43207",39.8928,-82.9588,535,614
704,"US","NJ","Jersey City","07310",40.7291,-74.0386,501,201
705,"US","NY","New York","10119",40.7505,-73.9931,501,212
706,"US","OH","Findlay","45840",41.0442,-83.6499,547,419
707,"US","MA","Danvers","01923",42.5751,-70.9300,506,978
708,"US","CT","Branford","06405",41.2795,-72.8151,533,203
709,"US","RI","Providence","02903",41.8195,-71.4107,521,401
710,"US","MA","Waltham","02451",42.4030,-71.2590,506,781
711,"US","MA","Middleton","01949",42.5951,-71.0162,506,978
712,"US","MA","Chelsea","02150",42.3918,-71.0328,506,617
713,"US","NY","New York","10168",40.7517,-73.9772,501,212
714,"US","TN","Memphis","38141",35.0145,-89.8542,640,901
715,"US","MA","Newburyport","01950",42.8126,-70.8773,506,978
716,"US","MA","Bedford","01730",42.4907,-71.2762,506,781
717,"US","OR","North Bend","97459",43.4065,-124.2243,801,541
718,"US","MA","Medway","02053",42.1418,-71.3967,506,508
719,"US","NY","Bronx","10462",40.8424,-73.8556,501,718
720,"US","MA","Woburn","01801",42.4793,-71.1523,506,781
721,"US","NJ","Middletown","07748",40.3943,-74.1171,501,732
722,"US","MA","Dedham","02026",42.2418,-71.1662,506,781
723,"US","MA","North Andover","01845",42.6987,-71.1351,506,978
724,"US","NH","Laconia","03246",43.5279,-71.4703,506,603
725,"US","MA","Merrimac","01860",42.8374,-71.0121,506,978
726,"US","NY","Syracuse","13214",43.0347,-76.0729,555,315
727,"US","MA","Boston","02108",42.3571,-71.0655,506,617
728,"US","TX","Addison","75001",32.9618,-96.8292,623,972
729,"US","MA","Norwell","02061",42.1508,-70.8228,506,781
730,"US","MA","Boston","02215",42.3451,-71.0993,506,617
731,"US","ME","Lewiston","04240",44.1003,-70.2148,500,207
732,"US","TX","Dallas","75261",32.7673,-96.7776,623,972
733,"US","MA","Cambridge","02139",42.3751,-71.1056,506,617
734,"US","MA","Boston","02210",42.3477,-71.0384,506,617
735,"US","MA","Burlington","01803",42.5048,-71.1956,506,781
736,"US","MA","Belmont","02478",42.3959,-71.1787,506,617
737,"US","OR","Beaverton","97006",45.5222,-122.8593,820,503
738,"US","MA","Watertown","02472",42.3722,-71.1787,506,617
739,"US","MA","Boston","02109",42.3605,-71.0548,506,617
740,"US","PA","Philadelphia","19104",39.9597,-75.1968,504,215
741,"US","TX","Bowie","76230",33.5590,-97.8487,623,940
742,"US","NJ","Morristown","07960",40.7968,-74.4815,501,973
743,"US","DC","Washington","20024",38.8749,-77.0325,511,202
744,"US","MA","Cambridge","02138",42.3800,-71.1329,506,617
745,"US","NY","Staten Island","10312",40.5453,-74.1786,501,718
746,"US","PA","North Wales","19454",40.2109,-75.2782,504,215
747,"US","IN","Indianapolis","46204",39.7724,-86.1600,527,317
748,"US","MI","Waterford","48328",42.6465,-83.3554,505,248
749,"US","MI","Okemos","48864",42.7223,-84.4275,551,517
750,"US","IN","Indianapolis","46268",39.9042,-86.2341,527,317
751,"US","OH","Celina","45822",40.5489,-84.5702,542,419
752,"US","IL","Chicago","60661",41.8825,-87.6441,602,312
753,"US","MN","Shakopee","55379",44.7980,-93.5269,613,952
754,"US","FL","Clearwater","33759",27.9839,-82.7181,539,727
755,"US","NE","Omaha","68137",41.2079,-96.1183,652,402
756,"US","NJ","Washington","07882",40.7584,-74.9793,501,908
757,"US","CA","San Francisco","94105",37.7898,-122.3942,807,415
758,"US","SC","Shaw A F B","29152",33.9753,-80.4610,546,803
759,"US","CA","Mountain View","94041",37.3885,-122.0741,807,650
760,"US","AL","Fort Payne","35967",34.4442,-85.7197,691,256
761,"US","NC","Sanford","27330",35.4799,-79.1803,560,919
762,"US","TX","Irving","75039",32.8795,-96.9398,623,972
763,"US","TX","Austin","78723",30.3042,-97.6857,635,512
764,"US","MI","Traverse City","49684",44.7805,-85.7289,540,231
765,"US","NC","Hickory","28602",35.6767,-81.3850,517,828
766,"US","IL","Chicago","60614",41.9224,-87.6524,602,773
767,"US","GA","Atlanta","30345",33.8477,-84.2814,524,404
768,"US","NY","Syracuse","13202",43.0481,-76.1474,555,315
769,"US","MI","Albion","49224",42.2431,-84.7530,563,517
770,"US","IN","South Bend","46634",41.6834,-86.2500,588,574
771,"US","IL","Chicago","60622",41.9038,-87.6757,602,773
772,"US","WI","Sturtevant","53177",42.6981,-87.8945,617,262
773,"US","IN","Logansport","46947",40.7545,-86.3567,527,574
774,"US","CA","Perris","92570",33.7818,-117.3317,803,951
775,"US","WA","Issaquah","98027",47.5013,-122.0065,819,425
776,"US","KY","Morehead","40351",38.1840,-83.4327,541,606
777,"US","MI","Saint Clair Shores","48080",42.4655,-82.9013,505,586
778,"US","IL","Chicago","60603",41.8801,-87.6272,602,312
779,"US","MI","Burton","48529",42.9757,-83.6628,513,810
780,"US","IL","Chicago","60602",41.8500,-87.6500,602,312
781,"US","MN","Crookston","56716",47.7741,-96.6081,724,218
782,"US","GA","Warner Robins","31088",32.5814,-83.6286,503,478
783,"US","VA","Vienna","22182",38.9348,-77.2672,511,703
784,"US","TN","Nashville","37219",36.1680,-86.7817,659,615
785,"US","TX","Friendswood","77546",29.5294,-95.2010,618,281
786,"US","MN","Minneapolis","55441",45.0059,-93.4305,613,763
787,"US","NY","Norwich","13815",42.5312,-75.5235,502,607
788,"US","IA","Urbandale","50322",41.6267,-93.7122,679,515
789,"US","WI","Omro","54963",44.0394,-88.7443,658,920
790,"US","CA","Los Angeles","90017",34.0530,-118.2642,803,213
791,"US","CA","Rosamond","93560",34.9286,-118.4052,803,661
792,"US","IA","Perry","50220",41.8386,-94.1072,679,515
793,"US","MN","Saint Paul","55113",45.0101,-93.1519,613,651
794,"US","TX","Amarillo","79102",35.2006,-101.8210,634,806
795,"US","IN","Evansville","47715",37.9708,-87.4897,649,812
796,"US","MI","Southfield","48034",42.4753,-83.2845,505,248
797,"US","IL","Flora","62839",38.6689,-88.4856,581,618
798,"US","MI","Auburn Hills","48326",42.6875,-83.2341,505,248
799,"US","IL","Lisle","60532",41.8011,-88.0748,602,630
800,"US","IL","Naperville","60563",41.7859,-88.1473,602,630
801,"US","IL","Batavia","60510",41.8500,-88.3126,602,630
802,"US","IL","Normal","61761",40.5142,-88.9906,675,309
803,"US","IL","Bloomington","61702",40.4842,-88.9937,675,309
804,"US","IL","Morris","60450",41.3573,-88.4212,602,815
805,"US","NC","Cary","27513",35.7915,-78.7811,560,919
806,"US","IL","Streator","61364",41.1209,-88.8354,602,815
807,"US","IL","Franklin Park","60131",41.9353,-87.8656,602,847
808,"US","IL","Downers Grove","60515",41.8089,-88.0112,602,630
809,"US","MA","Leominster","01453",42.5251,-71.7598,506,978
810,"US","IL","Westmont","60559",41.7959,-87.9756,602,630
811,"US","CA","Folsom","95630",38.6729,-121.1488,862,916
812,"US","TX","Freer","78357",27.8828,-98.6178,600,361
813,"US","IL","Oak Brook","60523",41.8328,-87.9290,602,630
814,"US","IL","Heyworth","61745",40.3134,-88.9737,675,309
815,"US","IL","Elmhurst","60126",41.8995,-87.9403,602,630
816,"US","ME","Bangor","04401",44.8012,-68.7778,537,207
817,"US","IL","West Chicago","60185",41.8847,-88.2040,602,630
818,"US","IL","Joliet","60431",41.5085,-88.2278,602,815
819,"US","IL","Lombard","60148",41.8800,-88.0078,602,630
820,"US","IL","Melrose Park","60164",41.9163,-87.8924,602,708
821,"US","IL","Bolingbrook","60440",41.6986,-88.0684,602,630
822,"US","IL","Joliet","60436",41.4939,-88.1425,602,815
823,"US","CA","Hacienda Heights","91745",33.9931,-117.9687,803,626
824,"US","GA","Savannah","31408",32.1213,-81.1822,507,912
825,"US","IL","Chicago","60601",41.8849,-87.6238,602,312
826,"US","IL","Willowbrook","60527",41.7698,-87.9359,602,630
827,"US","CT","Enfield","06082",41.9762,-72.5918,533,860
828,"US","IL","Melrose Park","60160",41.9006,-87.8567,602,708
829,"US","CA","Chino","91710",34.0122,-117.6889,803,909
830,"US","IL","Chicago","60606",41.8824,-87.6376,602,312
831,"US","RI","Warwick","02886",41.7001,-71.4162,521,401
832,"US","PA","Murrysville","15668",40.4284,-79.6976,508,724
833,"US","PA","Pittsburgh","15272",40.4344,-80.0248,508,412
834,"US","PA","Pittsburgh","15275",40.4495,-80.1795,508,412
835,"US","PA","Pittsburgh","15213",40.4439,-79.9561,508,412
836,"US","PA","Coraopolis","15108",40.5184,-80.1667,508,412
837,"US","MO","O Fallon","63366",38.8251,-90.7289,609,636
838,"US","PA","Pittsburgh","15220",40.4184,-80.0509,508,412
839,"US","TX","Amarillo","79111",35.2201,-101.6658,634,806
840,"US","MD","Salisbury","21801",38.3607,-75.5994,576,410
841,"US","WV","Bridgeport","26330",39.2865,-80.2562,598,304
842,"US","PA","Ellwood City","16117",40.8617,-80.2865,508,724
843,"US","PA","New Kensington","15068",40.5728,-79.7248,508,724
844,"US","PA","West Mifflin","15122",40.3634,-79.8664,508,412
845,"US","MO","Licking","65542",37.5073,-91.8828,619,573
846,"US","PA","Cranberry Twp","16066",40.7097,-80.1049,508,724
847,"US","WV","Wheeling","26003",40.0640,-80.7209,554,304
848,"US","NC","Morrisville","27560",35.8235,-78.8256,560,919
849,"US","NC","Greenville","27834",35.6127,-77.3663,545,252
850,"US","NC","Wilmington","28412",34.1256,-77.9190,550,910
851,"US","WI","Milwaukee","53202",43.0434,-87.8945,617,414
852,"US","TX","Fort Worth","76104",32.7254,-97.3208,623,817
853,"US","NC","Raleigh","27604",35.8181,-78.5636,560,919
854,"US","NC","New Bern","28560",35.1620,-76.9585,545,252
855,"US","NC","Raleigh","27616",35.8713,-78.5394,560,919
